link_id,points_count,stops_computecount,sig_mean_mean,Score,name,geometry,Score_Bus,Score_Rail
cluster7_secondary_10_1,7,233,1.95158867310365,6.898336638391429,Dodd Avenue Southwest,"LINESTRING (-84.3926257 33.7368261, -84.3926207 33.736704, -84.392617 33.736580000000004, -84.3926103 33.73631299999999, -84.39261040713241 33.736299578621285)",6.898336638391429,0.0
cluster7_secondary_10_3,7,190,2.0481064604525194,6.835132540974802,Pulliam Street Southwest,"LINESTRING (-84.39300938069293 33.738507321726715, -84.39300886814544 33.73851832253891, -84.39300835559771 33.73852932335112, -84.39300784304976 33.73854032416328, -84.39300733050158 33.738551324975425, -84.39300681490558 33.73856232581931, -84.39300629690595 33.73857332668819, -84.39300577890609 33.73858432755704, -84.393005260906 33.738595328425895, -84.39300474290569 33.73860632929469, -84.39300422490516 33.738617330163486, -84.39300370690438 33.73862833103223, -84.39300318890338 33.73863933190098, -84.39300267090216 33.738650332769694, -84.3930021529007 33.738661333638355, -84.39300163489902 33.73867233450702, -84.39300111689711 33.73868333537563, -84.39300059889499 33.73869433624423, -84.39300008089262 33.73870533711281, -84.39299956289003 33.73871633798137, -84.39299904488722 33.738727338849884, -84.39299852688417 33.738738339718395, -84.39299800888088 33.73874934058685, -84.39299749087738 33.73876034145531, -84.39299697287365 33.73877134232372, -84.39299645486969 33.73878234319211, -84.3929959368655 33.738793344060475, -84.39299541886109 33.73880434492882, -84.39299490085644 33.73881534579716, -84.39299438285157 33.73882634666543, -84.39299386484647 33.7388373475337, -84.39299334684115 33.73884834840192, -84.39299282883559 33.73885934927016, -84.39299231082981 33.73887035013833, -84.39299179280691 33.738881351006654, -84.392991274224 33.738892351880565, -84.39299075564087 33.738903352754456, -84.39299023705752 33.73891435362833, -84.39298971847393 33.738925354502186, -84.39298919989014 33.738936355375984, -84.39298868130608 33.73894735624979, -84.3929881627218 33.73895835712354, -84.3929876441373 33.7389693579973, -84.39298712555258 33.738980358871, -84.39298660696765 33.73899135974468, -84.39298608838246 33.739002360618365, -84.39298556979705 33.73901336149199, -84.3929850512114 33.73902436236559, -84.39298453262553 33.73903536323917, -84.39298401403946 33.73904636411273)",6.835132540974802,0.0
cluster7_secondary_10_4,7,124,2.249794215931987,6.590293341197062,Pulliam Street Southwest,"LINESTRING (-84.39246691826276 33.741943810076606, -84.3924493 33.74176779999999, -84.39241298948244 33.74140517264187)",6.590293341197062,0.0
cluster7_secondary_11_1,7,203,1.9224137931034482,6.53850875957466,Ralph David Abernathy Boulevard,"LINESTRING (-84.39152148168807 33.736836951502134, -84.39189040000001 33.7368299, -84.39216790386563 33.73682845734693)",6.53850875957466,0.0
cluster7_secondary_1_2,7,112,2.2095588235294117,6.260151543300683,Alice Street Southwest,"LINESTRING (-84.39329658514835 33.7425921425621, -84.39265011556536 33.74260050790914)",6.260151543300683,0.0
cluster7_secondary_2_1,7,75,2.8659090909090907,7.052455165548802,Capitol Avenue Southeast,"LINESTRING (-84.3877850144575 33.74223263367632, -84.3877804 33.74256990000001, -84.38777783758688 33.7427730443874)",7.052455165548802,0.0
cluster7_secondary_5_12,7,100,1.7053375196232339,4.650316747185529,Georgia Avenue,"LINESTRING (-84.378412 33.736715999999994, -84.37851430000002 33.7367175, -84.37896364640005 33.73672397567079)",4.650316747185529,0.0
cluster7_secondary_7_10,7,139,2.4881578947368426,7.55826846024588,Hank Aaron Drive Southwest,"LINESTRING (-84.38803903722267 33.72626816227592, -84.3880518630559 33.725727637717455)",7.55826846024588,0.0
cluster7_secondary_7_11,7,147,2.4166666666666665,7.470019262282596,Hank Aaron Drive Southwest,"LINESTRING (-84.388058 33.72546899999999, -84.3880621 33.7250915, -84.388063 33.72501)",7.470019262282596,0.0
cluster7_secondary_7_3,7,217,1.914746543778802,6.636005841535883,Hank Aaron Drive Southwest,"LINESTRING (-84.38789406902616 33.73528720228355, -84.3878946 33.7352456, -84.387899 33.734897600000004, -84.38790092680871 33.7347467971577)",6.636005841535883,0.0
cluster7_secondary_7_5,7,212,1.9351382488479263,6.662993671894662,Hank Aaron Drive Southwest,"LINESTRING (-84.38792042796779 33.73340528604045, -84.3879176 33.733597099999976, -84.38791252632402 33.73394571202356)",6.662993671894662,0.0
cluster7_secondary_7_6,7,213,1.9902913786482335,6.861962211855841,Hank Aaron Drive Southwest,"LINESTRING (-84.3879310680541 33.73218535367234, -84.3879304 33.7323424, -84.387929 33.732658, -84.38792854448675 33.7327256729967)",6.861962211855841,0.0
cluster7_secondary_7_7,7,174,2.061845238095238,6.706330774576783,Hank Aaron Drive Southwest,"LINESTRING (-84.38794490275265 33.730802297854744, -84.38793810325956 33.73134270220873)",6.706330774576783,0.0
cluster7_secondary_7_8,7,161,2.119565217391304,6.73609235780271,Hank Aaron Drive Southwest,"LINESTRING (-84.38795356729547 33.73018272326429, -84.38796246118817 33.729642277207404)",6.73609235780271,0.0
cluster7_secondary_7_9,7,155,2.3033596837944663,7.2364333003742605,Hank Aaron Drive Southwest,"LINESTRING (-84.38798368417797 33.7282473805606, -84.387987 33.72802600000001, -84.38799682383308 33.72770686033448)",7.2364333003742605,0.0
cluster7_tertiary_12_1,8,122,2.7015625,7.532207248864478,Ridge Avenue Southwest,"LINESTRING (-84.39216494349024 33.72629553931845, -84.392117 33.726231, -84.3919526 33.72607489999999, -84.3917834 33.72591439999998, -84.39174918334916 33.725881913850856)",7.532207248864478,0.0
cluster7_tertiary_14_1,7,119,2.5672268907563023,7.420240101153598,Weyman Avenue Southwest,"LINESTRING (-84.39046419804295 33.72498678377138, -84.38981783420284 33.724994180871555)",7.420240101153598,0.0
cluster7_tertiary_14_2,7,126,2.510982726423903,7.393435415696162,Weyman Avenue Southwest,"LINESTRING (-84.38845029053176 33.725006714020694, -84.38909670935293 33.72500126581973)",7.393435415696162,0.0
cluster7_tertiary_1_2,7,154,2.090909090909091,6.556033360579131,Atlanta Avenue Southeast,"LINESTRING (-84.38742233873735 33.73039515317125, -84.38677566108366 33.730392894140934)",6.556033360579131,0.0
cluster7_tertiary_1_3,7,147,2.1580143540669856,6.670513983377677,Atlanta Avenue Southeast,"LINESTRING (-84.3856383911831 33.73038538710825, -84.38499161020022 33.73037945470634)",6.670513983377677,0.0
cluster7_tertiary_1_4,7,143,2.155656999641962,6.6064962108862355,Atlanta Avenue Southeast,"LINESTRING (-84.38413238633063 33.73037183690614, -84.38348561371647 33.730366165148126)",6.6064962108862355,0.0
cluster7_tertiary_1_5,7,103,2.208898944193062,6.08456724345624,Atlanta Avenue Southeast,"LINESTRING (-84.38244138325126 33.73035728067904, -84.38179461634937 33.73035177226607)",6.08456724345624,0.0
