,Stop ID,Stop Abbr,Stop Name,Lon,Lat,Bus Stop Type,Route(S),Jurisdiction
6497,902329,902329,MOUNTAIN INDUSTRIAL BLVD@ ROGER MARTEN WAY,-84.200859,33.840949,Sign on Post,121,DeKalb
6498,902330,902330,MOUNTAIN INDUSTRIAL BLVD@2037,-84.200807,33.842915,Sign on Post,121,DeKalb
6499,902331,902331,E PONCE DE LEON AVE@KELTON DR,-84.199186,33.825517,Sign on Post,120,DeKalb
6500,902332,902332,E PONCE DE LEON AVE @ JULIETTE RD,-84.181837,33.816001,Sign on Post,120;221,DeKalb
6501,902334,902334,HIGHTOWER RD NW @ 7TH ST NW,-84.473479,33.784623,Sign on Post,60,Atlanta
6502,902336,902336,E PONCE DE LEON AVE @ N HAIRSTON RD,-84.19628,33.825836,Shelter,120,DeKalb
6503,902337,902337,E PONCE DE LEON AVE @ LITTON DR,-84.19339,33.825008,Sign on Post,120,DeKalb
6504,902347,902347,DONALD L HOLLOWELL PKY @  ELIZABETH PL NW,-84.447526,33.774933,Shelter,50;58,Atlanta
6505,902348,902348,DONALD L HOLLOWELL PKY @ EVELYN PL NW,-84.446013,33.774263,Sign on Post,50;58,Atlanta
6506,902349,902349,DONALD L HOLLOWELL PKY @ GERTRUDE PL NW,-84.444599,33.774014,Sign on Post,50;58,Atlanta
6507,902350,902350,DONALD L HOLLOWELL PKY @ MATILDA PL NW,-84.443431,33.773395,Sign on Post,50;58,Atlanta
6508,902352,902352,DONALD L HOLLOWELL PKY @ CHAPPELL RD NW,-84.434227,33.771137,Sign on Post,50,Atlanta
6509,902354,902354,LAKE AVE NW@MADRONA ST NW,-84.441887,33.770616,Sign on Post,58,Atlanta
6510,902360,902360,PONCE DE LEON AVE NE @ FAIRVIEW RD NE,-84.337326,33.773852,Sign on Post,2,Atlanta
6511,902361,902361,PONCE DE LEON AVE @ CLIFTON RD,-84.330693,33.773664,Sign on Post,2,Atlanta
6512,902362,902362,PONCE DE LEON AVE @ S PONCE DE LEON AVE,-84.327248,33.772427,Sign on Post,2,DeKalb
6513,902363,902363,PONCE DE LEON AVE @ PONCE DE LEON MNR,-84.321744,33.771695,Sign on Post,2,DeKalb
6514,902364,902364,PONCE DE LEON AVE @ S PONCE DE LEON AVE,-84.327485,33.772189,Sign on Post,2,DeKalb
6515,902374,902374,DONALD L HOLLOWELL PKY @ W LAKE AVE NW,-84.442282,33.772942,Sign on Post,50;58,Atlanta
6516,902375,902375,DONALD L HOLLOWELL PKY @ HORTENSE PL,-84.440559,33.77198,Shelter,50,Atlanta
6517,902376,902376,DONALD L HOLLOWELL PKY @ ELMWOOD RD NW,-84.438904,33.77142,Sign on Post,50,Atlanta
6518,902377,902377,DONALD L HOLLOWELL PKY @ HOLLY ST NW,-84.437791,33.77142,Sign on Post,50,Atlanta
6519,902379,902379,LAKE AVE NW@NORTH AVE NW,-84.441035,33.768074,Sign on Post,58,Atlanta
6520,902380,902380,W LAKE AVE NW @ NEKOMA ST NW,-84.441011,33.76683,Sign on Post,58,Atlanta
6521,902384,902384,PEACHTREE ST @ 3RD ST,-84.384715,33.773552,Sign Strapped to Pole,40,Atlanta
6522,902385,902385,PEACHTREE ST @ 3RD ST NE,-84.384873,33.773846,Sign Strapped to Pole,40,Atlanta
6523,902387,902387,PEACHTREE ST @ 11TH ST,-84.383842,33.78283,Sign Strapped to Pole,40,Atlanta
6524,902390,902390,PEACHTREE ST @ 4TH ST,-84.384575,33.77486,Sign Strapped to Pole,40,Atlanta
6525,902391,902391,PEACHTREE ST @ 5TH ST,-84.384538,33.77621,Sign on Post,40,Atlanta
6526,902392,902392,PEACHTREE ST @ 6TH ST,-84.384425,33.77739,Sign Strapped to Pole,40,Atlanta
6527,902393,902393,PEACHTREE ST @ PEACHTREE PL,-84.384181,33.780929,Sign Strapped to Pole,40,Atlanta
6528,902400,902400,PONCE DE LEON AVE NE @ CLIFTON RD,-84.330954,33.773664,Sign on Post,2,Atlanta
6529,902401,902401,PONCE DE LEON AVE NE @ LAKESHORE DR NE,-84.324661,33.771404,Sign on Post,2,DeKalb
6530,902402,902402,PONCE DE LEON AVE @ N PONCE DE LEON AVE,-84.324557,33.771805,Sign on Post,2,DeKalb
6531,902403,902403,PONCE DE LEON AVE @ PONCE DE LEON MNR,-84.321374,33.771561,Sign on Post,2,DeKalb
6532,902404,902404,BOLTON RD NW@SAM ST,-84.484501,33.802832,Sign on Post,153,Atlanta
6533,902406,902406,HOLLYWOOD RD NW@SMITH ST NW,-84.472188,33.809346,Sign on Post,60,Atlanta
6534,902407,902407,BRIDGEPORT DR NW @ MARCO DR NW,-84.477596,33.79876,Sign on Post,58,Atlanta
6535,902408,902408,HOLLYWOOD RD NW @ BROWNTOWN RD NW,-84.470552,33.803436,Shelter,58;60,Atlanta
6536,902409,902409,HOLLYWOOD RD@MILTON AVE,-84.45862,33.782869,Sign on Post,58,Atlanta
6537,902418,902418,ARMOUR DR @ ARMOUR CIR,-84.374181,33.812795,Sign on Post,809;809,Atlanta
6538,902420,902420,ARMOUR DR @ OTTLEY DR,-84.376988,33.812408,Sign on Post,809;809,Atlanta
6539,902421,902421,OTTLEY DR @ 125,-84.383438,33.807061,Sign on Post,809;809,Atlanta
6540,902422,902422,PIEDMONT AVE@PRADO  NE,-84.376277,33.789335,Sign on Post,27,Atlanta
6541,902424,902424,MONROE DR@PARK DR,-84.367281,33.785406,Sign on Post,809,Atlanta
6542,902426,902426,ARMOUR DR @ ARMOUR CIR,-84.374127,33.812705,Sign on Post,809;809,Atlanta
6543,902428,902428,MONROE DR@WIMBLEDON RD,-84.375298,33.806672,Sign on Post,809,Atlanta
6544,902429,902429,MONROE DR NE @ DUTCH VALLEY RD NE,-84.367097,33.791489,Sign on Post,809,Atlanta
6545,902432,902432,BRIARCLIFF RD NE@BRIARDALE LN NE,-84.338913,33.789352,Sign on Post,6,DeKalb
6546,902433,902433,IDLEWOOD RD @ BROWNING CHASE DR,-84.21339,33.837659,Sign on Post,121,DeKalb
6547,902434,902434,E PONCE DE LEON AVE@4352,-84.235976,33.815046,Simme Seat,120,DeKalb
6548,902435,902435,E PONCE DE LEON AVE@COBBLE MILL LN,-84.235246,33.816081,Sign on Post,120,DeKalb
6549,902436,902436,E PONCE DE LEON AVE @ CHURCH ST,-84.233795,33.817669,Sign on Post,120,DeKalb
6550,902439,902439,E PONCE DE LEON AVE @ RAYS RD,-84.216977,33.817704,Sign on Post,120,DeKalb
6551,902440,902440,IDLEWOOD RD @ DUESENBERG DR,-84.213498,33.835638,Sign on Post,121,DeKalb
6552,902441,902441,SARR PKY @ IDLEWOOD RD,-84.21359,33.8339,Sign on Post,121,DeKalb
6553,902442,902442,SARR PKY @ 4401,-84.210847,33.834102,Sign on Post,121,DeKalb
6554,902443,902443,SARR PKY @ GREER CIR,-84.208427,33.83424,Shelter,121,DeKalb
6555,902444,902444,E PONCE DE LEON AVE @ BROCKETT RD,-84.231309,33.818835,Sign on Post,120,DeKalb
6556,902445,902445,E PONCE DE LEON AVE @ BROCKETT RD,-84.230184,33.819004,Bench,120,DeKalb
6557,902446,902446,E PONCE DE LEON AVE@COUNTRY ADDRESS,-84.226659,33.818814,Sign on Post,120,DeKalb
6558,902447,902447,E PONCE DE LEON AVE@IDLEWOOD RD,-84.223106,33.818283,Sign on Post,120,DeKalb
6559,902451,902451,PEACHTREE RD NW @ BENNETT ST NW,-84.392487,33.81216,Shelter,110,Atlanta
6560,902452,902452,PEACHTREE RD NW @ PEACHTREE VALLEY RD,-84.393296,33.809405,Shelter,110,Atlanta
6561,902453,902453,PEACHTREE RD NW @ BRIGHTON RD,-84.393872,33.807977,Shelter,110,Atlanta
6562,902455,902455,PEACHTREE ST @ BUFORD SPRING CONN,-84.390793,33.798102,Shelter,110,Atlanta
6563,902456,902456,PEACHTREE ST NE @ PEACHTREE CIR NE,-84.387745,33.795818,Sign on Post,110,Atlanta
6564,902457,902457,PEACHTREE ST NE @ PEACHTREE ST NW,-84.387924,33.795055,Sign on Post,110,Atlanta
6565,902460,902460,JOHNSON RD NE@HOMESTEAD AVE,-84.348023,33.798688,Sign on Post,816,Atlanta
6566,902461,902461,JOHNSON RD NE@BEECH VALLEY RD,-84.348946,33.798172,Sign on Post,816,Atlanta
6567,902462,902462,N HIGHLAND AVE @  E ROCK SPRINGS RD,-84.350187,33.796566,Sign on Post,36;816,Atlanta
6568,902467,902467,N HIGHLAND AVE NE @ CUMBERLAND RD,-84.350622,33.795725,Sign on Post,36;816,Atlanta
6569,902468,902468,N HIGHLAND AVE NE @ REEDER CIR,-84.351024,33.794794,Sign on Post,36;816,Atlanta
6570,902469,902469,N HIGHLAND AVE @ UNIVERSITY DR,-84.35155,33.79332,Sign on Post,36;816,Atlanta
6571,902470,902470,N HIGHLAND AVE @ LANIER PL,-84.353688,33.791947,Sign on Post,36;816,Atlanta
6572,902472,902472,MONTREAL RD @ 1860,-84.256759,33.83755,Sign on Post,125,DeKalb
6573,902473,902473,MONTREAL RD @ 1846,-84.256912,33.836933,Sign on Post,125,DeKalb
6574,902474,902474,MONTREAL RD @ MONTREAL INDUSTRIAL WAY,-84.256746,33.839716,Simme Seat,125,DeKalb
6575,902475,902475,MONTREAL RD @ ALCAN WAY,-84.250457,33.822153,Sign on Post,125,DeKalb
6576,902476,902476,MONTREAL RD @ JUNEAU CT,-84.247592,33.818883,Sign on Post,125,DeKalb
6577,902477,902477,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,-84.245831,33.817459,Shelter,125,DeKalb
6578,902478,902478,MONTREAL RD @ NOBLE VINES DR,-84.244463,33.815194,Shelter,125,DeKalb
6579,902480,902480,HIGHTOWER RD NW@ETHERIDGE DR NW,-84.470459,33.787788,Sign on Post,60,Atlanta
6580,902481,902481,ATLANTA INDUSTRIAL PKWY @ 3755,-84.49509,33.802832,Sign on Post,850;850,Atlanta
6581,902483,902483,ATLANTA INDUSTRIAL PKWY NW @ 3201,-84.495357,33.792711,Shelter,850,Atlanta
6582,902485,902485,PEACHTREE ST NE @ 16TH ST NE,-84.385229,33.790691,Sign on Post,37;94;110,Atlanta
6583,902487,902487,15TH ST NE @ PEACHTREE ST NE,-84.384803,33.788435,Sign Strapped to Pole,27;40,Atlanta
6584,902489,902489,PEACHTREE ST NE @ 16TH ST NE,-84.384773,33.790215,Bench,110,Atlanta
6585,902490,902490,PEACHTREE ST NE@17TH ST NE,-84.386177,33.792347,Sign Strapped to Pole,110,Atlanta
6586,902491,902491,PEACHTREE ST NE@W PEACHTREE ST NW,-84.387505,33.794458,Sign Strapped to Pole,110,Atlanta
6587,902492,902492,PEACHTREE ST NW @ PEACHTREE CIR NE,-84.387615,33.795555,Shelter,110,Atlanta
6588,902493,902493,N HIGHLAND AVE @ MORNINGSIDE DR,-84.355438,33.791016,Sign on Post,36;816,Atlanta
6589,902494,902494,N HIGHLAND AVE NE @ COURTENAY DR NE,-84.35571,33.789941,Sign on Post,36;816,Atlanta
6590,902495,902495,N HIGHLAND AVE NE @ MCLYNN AVE,-84.355514,33.788733,Sign on Post,36;816,Atlanta
6591,902496,902496,MONTREAL RD @ KENNERSLY CLOSE,-84.258723,33.831322,Sign on Post,125,DeKalb
6592,902497,902497,MONTREAL RD @ MONTREAL INDUSTRIAL WAY,-84.256904,33.839973,Shelter,125,DeKalb
6593,902498,902498,MONTREAL RD @ LAVISTA RD,-84.256841,33.843117,Shelter,125,DeKalb
6594,902499,902499,MONTREAL RD @ 1468,-84.250338,33.826314,Simme Seat,125,DeKalb
6595,902500,902500,MONTREAL RD @ 1200,-84.249354,33.820245,Sign on Post,125,DeKalb
6596,902501,902501,LAVISTA RD@LAVISTA WAY,-84.271017,33.835284,Sign on Post,30,DeKalb
6597,902502,902502,LAVISTA RD@CEDAR CANYON DR,-84.269775,33.837306,Sign on Post,30,DeKalb
6598,902503,902503,MONTREAL RD @ SIMPSON DR,-84.257012,33.834462,Sign on Post,125,DeKalb
6599,902505,902505,HIGHTOWER RD NW@WEST AVE NW,-84.47013,33.78876,Shelter,60,Atlanta
6600,902512,902512,PEACHTREE ST NE @ 17TH ST NE,-84.386405,33.792489,Shelter,110,Atlanta
6601,902513,902513,PEACHTREE RD @ PHARR RD NE,-84.381379,33.836966,Shelter,110,Atlanta
6602,902514,902514,15TH ST NE @ ARTS CENTER WAY NE,-84.38568,33.788298,Shelter,27;40;110,Atlanta
6603,902515,902515,15TH ST NE @ PEACHTREE ST NE,-84.383976,33.78831,Sign on Post,27;40,Atlanta
6604,902516,902516,PEACHTREE ST NE @ 15TH ST NE,-84.384343,33.78955,Sign Strapped to Pole,110,Atlanta
6605,902517,902517,PEACHTREE ST NE@SPRING ST NW,-84.388911,33.797304,Sign Strapped to Pole,110,Atlanta
6606,902519,902519,N HIGHLAND AVE NE @ AMSTERDAM AVE,-84.355394,33.787623,Sign on Post,36;816,Atlanta
6607,902521,902521,PIEDMONT AVE NE @ 14TH ST NE,-84.37807,33.78709,Sign on Post,27,Atlanta
6608,902522,902522,PIEDMONT AVE NE @ 15TH ST NE,-84.377418,33.788224,Sign Strapped to Pole,27,Atlanta
6609,902523,902523,PIEDMONT AVE NE@PRADO,-84.376309,33.7892,Sign on Post,27,Atlanta
6610,902524,902524,PIEDMONT AVE NE@THE PRADO,-84.374179,33.791636,Sign on Post,27,Atlanta
6611,902525,902525,N HIGHLAND AVE NE @ GLEN ARDEN WAY,-84.354925,33.784938,Sign on Post,36;816,Atlanta
6612,902526,902526,CHESHIRE BRIDGE RD @ 2170,-84.353674,33.813965,Shelter,27,Atlanta
6613,902528,902528,PIEDMONT AVE NE@WESTMINSTER DR NE,-84.37282,33.793095,Sign on Post,27,Atlanta
6614,902529,902529,PIEDMONT AVE NE@AVERY DR NE,-84.371451,33.79451,Sign on Post,27,Atlanta
6615,902532,902532,LAVISTA RD@HUDSON RD,-84.263471,33.840767,Sign on Post,30,DeKalb
6616,902533,902533,LAVISTA RD@HAROBI DR,-84.260631,33.841061,Sign on Post,30,DeKalb
6617,902534,902534,LAVISTA RD@3825,-84.259106,33.842599,Sign on Post,30,DeKalb
6618,902535,902535,LAVISTA RD @ HAROBI DR,-84.260598,33.841159,Sign on Post,30,DeKalb
6619,902537,902537,MONTREAL RD @ SIMPSON DR,-84.256947,33.834239,Sign on Post,125,DeKalb
6620,902539,902539,LAVISTA RD @ BONANZA DR,-84.272451,33.833672,Sign on Post,30,DeKalb
6621,902541,902541,HOLLYWOOD RD NW @ BROOKS AVE NW,-84.461256,33.785265,Sign on Post,58,Atlanta
6622,902542,902542,HOLLYWOOD RD NW @ ALVIN DR NW,-84.464216,33.78791,Sign on Post,58,Atlanta
6623,902543,902543,HOLLYWOOD RD NW@SPRING ST NW,-84.465721,33.788625,Sign on Post,58,Atlanta
6624,902546,902546,NORTHWEST DR NW@1190,-84.477257,33.788421,Sign on Post,153,Atlanta
6625,902547,902547,NORTHWEST DR NW@1285,-84.478775,33.789827,Sign on Post,153,Atlanta
6626,902548,902548,PEACHTREE ST NE @ HUNTINGTON RD NE,-84.392693,33.802181,Sign on Post,110,Atlanta
6627,902549,902549,PEACHTREE RD @ PALISADES RD,-84.393291,33.804575,Shelter,110,Atlanta
6628,902550,902550,PEACHTREE RD NW@COLLIER RD NW,-84.393818,33.806571,Sign on Post,110,Atlanta
6629,902551,902551,PEACHTREE RD NW @ BRIGHTON RD NE,-84.393266,33.808683,Sign on Post,110,Atlanta
6630,902555,902555,BELLEMEADE AVE NW@BUCHANAN ST NW,-84.4131,33.80045,Sign on Post,37,Atlanta
6631,902556,902556,PIEDMONT AVE NE@MORNINGSIDE DR NE,-84.367744,33.799792,Sign on Post,27,Atlanta
6632,902557,902557,LAVISTA RD@BRIARLAKE CIR,-84.26849,33.838747,Sign on Post,30,DeKalb
6633,902558,902558,LAVISTA RD@CHESTERFIELD DR,-84.266552,33.840079,Sign on Post,30,DeKalb
6634,902560,902560,LAVISTA RD @ CHESTERFIELD DR,-84.266563,33.840151,Sign on Post,30,DeKalb
6635,902561,902561,LAVISTA RD @ CEDAR CANYON DR,-84.269808,33.837378,Sign on Post,30,DeKalb
6636,902562,902562,LAVISTA RD @ FRAZIER RD,-84.271889,33.834237,Sign on Post,30,DeKalb
6637,902563,902563,LAVISTA RD @ HOLLIDON RD,-84.264255,33.840839,Sign on Post,30,DeKalb
6638,902564,902564,LAVISTA RD @ BRIARLAKE RD,-84.26812,33.83923,Sign on Post,30,DeKalb
6639,902567,902567,HOLLYWOOD RD NW@SAINT PAUL AVE NW,-84.466311,33.789886,Sign on Post,58,Atlanta
6640,902568,902568,HIGHTOWER RD NW @ ETHERIDGE DR NW,-84.470495,33.787974,Bench,60,Atlanta
6641,902569,902569,HIGHTOWER RD @ SAINT JAMES AVE NW,-84.472748,33.785938,Sign on Post,60,Atlanta
6642,902571,902571,NORTHWEST DR NW@1341,-84.481106,33.792728,Sign on Post,153,Atlanta
6643,902573,902573,PEACHTREE ST NE @ DEERING RD,-84.392317,33.799852,Sign Strapped to Pole,110,Atlanta
6644,902574,902574,PEACHTREE ST NE @ 25TH ST NW,-84.392715,33.801308,Sign Strapped to Pole,110,Atlanta
6645,902575,902575,PEACHTREE RD NW @ BROOKWOOD VALLEY CIR NE,-84.392823,33.809901,Shelter,110,Atlanta
6646,902577,902577,PEACHTREE RD NW@PEACHTREE PARK DR N,-84.392128,33.81205,Shelter,110,Atlanta
6647,902578,902578,BELLEMEADE AVE NW@TALLULAH ST NW,-84.411267,33.800296,Sign on Post,37,Atlanta
6648,902581,902581,14TH ST@JUNIPER ST,-84.381713,33.78645,Sign Strapped to Pole,27,Atlanta
6649,902582,902582,MONROE DR@2025,-84.374821,33.809127,Sign on Post,809,Atlanta
6650,902583,902583,N HIGHLAND AVE @ WESSYNGTON RD,-84.354753,33.791678,Sign on Post,36;816,Atlanta
6651,902587,902587,MONROE DR NE @ PIEDMONT AVE NE,-84.368809,33.797018,Sign on Post,809,Atlanta
6652,902588,902588,CHESHIRE BRIDGE RD@ 2171,-84.353538,33.81397,Sign on Post,27,Atlanta
6653,902590,902590,LAVISTA RD@RESERVE WAY,-84.275808,33.831053,Sign on Post,30,DeKalb
6654,902591,902591,LAWRENCEVILLE HWY @ TERRI LYNN CT,-84.241852,33.834989,Sign on Post,75;125,DeKalb
6655,902592,902592,LAWRENCEVILLE HWY @ COOLEDGE RD,-84.237975,33.837457,Simme Seat,75,DeKalb
6656,902593,902593,LAWRENCEVILLE HWY @ NORTHLAKE PKY,-84.238933,33.837133,Shelter,75;125,DeKalb
6657,902594,902594,LAWRENCEVILLE HWY @ TERRI LYNN CT,-84.241841,33.835177,Sign on Post,75;125,DeKalb
6658,902595,902595,IDLEWOOD RD @ FELLOWSHIP RD,-84.213379,33.842637,Simme Seat,121,DeKalb
6659,902596,902596,IDLEWOOD RD @ ELMDALE DR,-84.213654,33.840782,Sign on Post,121,DeKalb
6660,902601,902601,NORTHWEST DR@1415,-84.484242,33.794741,Sign on Post,153,Atlanta
6661,902602,902602,NORTHWEST DR@1514,-84.485872,33.796436,Sign on Post,153,Atlanta
6662,902605,902605,HUFF RD NW @ HOWELL MILL RD NW,-84.412134,33.787729,Sign on Post,14,Atlanta
6663,902610,902610,NORTHSIDE DR NW @ 17TH ST NW,-84.407928,33.790614,Bench,94,Atlanta
6664,902612,902612,LAVISTA RD @ LAVISTA WAY,-84.271093,33.835338,Sign on Post,30,DeKalb
6665,902614,902614,MONTREAL RD @ CANADIAN WAY,-84.251113,33.823763,Bench,125,DeKalb
6666,902615,902615,MONTREAL RD @ 1475,-84.249662,33.827316,Sign on Post,125,DeKalb
6667,902616,902616,LAWRENCEVILLE HWY@HEBRON HILLS DR,-84.234365,33.840815,Sign on Post,75,DeKalb
6668,902617,902617,LAWRENCEVILLE HWY@STEEL DR,-84.233226,33.842332,Sign on Post,75,DeKalb
6669,902618,902618,LAWRENCEVILLE HWY @ STEEL DR,-84.233673,33.842381,Simme Seat,75,DeKalb
6670,902619,902619,LAWRENCEVILLE HWY @ HEBRON HILLS DR,-84.234666,33.840659,Sign on Post,75,DeKalb
6671,902620,902620,NORTHWEST DR NW@MANGO CIR,-84.48272,33.793669,Sign on Post,153,Atlanta
6672,902621,902621,BOLTON RD NW@PARROTT AVE,-84.486783,33.801808,Sign on Post,153,Atlanta
6673,902622,902622,ATLANTA ST @ OAK ST,-84.36188,34.020179,Shelter,85,Fulton
6674,902623,902623,ATLANTA ST@HILL ST,-84.361604,34.021609,Sign on Post,85,Fulton
6675,902624,902624,MANSELL RD@WARSAW RD,-84.329835,34.042573,Sign on Post,85,Fulton
6676,902625,902625,MANSELL RD@OLD ROSWELL RD,-84.324064,34.041203,Sign on Post,85,Fulton
6677,902626,902626,MANSELL RD@DUKE DR,-84.31857,34.040153,Sign on Post,85,Fulton
6678,902628,902628,MANSELL RD@EAGLES CREST VILLAGE LN,-84.338711,34.042829,Sign on Post,85,Fulton
6679,902630,902630,N MAIN ST @ 379,-84.294957,34.085826,Sign on Post,141,Fulton
6680,902631,902631,N MAIN ST @ 301,-84.294755,34.08386,Sign on Post,141,Fulton
6681,902632,902632,N MAIN ST @ WINTHROPE PARK DR,-84.294218,34.089495,Sign on Post,141,Fulton
6682,902633,902633,MANSELL RD@OLD ROSWELL RD,-84.327029,34.042478,Sign Strapped to Pole,85,Fulton
6683,902634,902634,MANSELL RD@KINGSWOOD PL,-84.321399,34.040223,Sign Strapped to Pole,85,Fulton
6684,902635,902635,MANSELL RD@COLONIAL CTR PKWY,-84.327472,34.042633,Sign on Post,85,Fulton
6685,902636,902636,NORTH POINT PKWY @ MANSELL RD,-84.305718,34.039212,Sign on Post,140;141,Fulton
6686,902637,902637,OLD MILTON PKWY @ 3502,-84.258072,34.066705,Sign on Post,185,Fulton
6687,902638,902638,NORTH POINT PKY @ 500,-84.257443,34.085357,Sign on Post,140;141;143,Fulton
6688,902639,902639,WINDWARD PKWY @ WESTSIDE PKWY,-84.269008,34.087517,Shelter,141;143,Fulton
6689,902641,902641,WINDWARD PARK & RIDE,-84.260559,34.085992,Park and Ride,140;140;141;141;143;143,Fulton
6690,902643,902643,MORRIS RD @ 12395,-84.261662,34.081629,Shelter,140;141;143,Fulton
6691,902644,902644,WINDWARD PKWY @ 5555,-84.265427,34.087024,Sign on Post,143,Fulton
6692,902645,902645,DUNWOODY PL @ N RIVER DR,-84.347317,33.993336,Shelter,85;87,Fulton
6693,902649,902649,DEERFIELD PKWY @ WEBB RD,-84.264371,34.097509,Sign on Post,141,Fulton
6694,902650,902650,MORRIS RD @ ONE VERIZON PL,-84.266497,34.091014,Sign on Post,143,Fulton
6695,902651,902651,DUNWOODY PL @ ROSWELL RD,-84.349044,33.995324,Shelter,85;87,Fulton
6696,902653,902653,HAYNES BRIDGE RD @ WESTSIDE PKWY,-84.289146,34.061055,Sign on Post,141,Fulton
6697,902656,902656,ROSWELL RD@7525,-84.365506,33.960849,Sign Strapped to Pole,87,Fulton
6698,902658,902658,DUNWOODY PL @ NORTHRIDGE PKY,-84.341274,33.984747,Shelter,85;87,Fulton
6699,902659,902659,DUNWOODY PL @ HIGHTOWER TRL,-84.341481,33.986179,Shelter,85;87,Fulton
6700,902660,902660,DUNWOODY PL @ NORTHRIDGE RD,-84.342808,33.982745,Shelter,85;87,Fulton
6701,902663,902663,JOHNSON FERRY RD@HARLESTON RD,-84.374948,33.923672,Sign on Post,5,Fulton
6702,902664,902664,HAMMOND DR@BOYLSTON DR,-84.376439,33.919219,Sign on Post,87,Fulton
6703,902665,902665,HAMMOND DR NE @ GLENRIDGE DR NE,-84.363267,33.918924,Bench,5;87,Fulton
6704,902668,902668,ASHFORD DUNWOODY RD @ ASHFORD CENTER PKY,-84.338213,33.938949,Sign on Post,150,DeKalb
6705,902669,902669,ASHFORD DUNWOODY RD@ASHFORD CTR N,-84.338235,33.941293,Sign on Post,150,DeKalb
6706,902676,902676,N PEACHTREE RD @ TALLEY DR,-84.294073,33.898655,Sign on Post,132,DeKalb
6707,902678,902678,N PEACHTREE RD @ SPRING WALK CT,-84.299004,33.912651,Sign on Post,132,DeKalb
6708,902679,902679,N PEACHTREE RD @ PERIMETER PARK DR,-84.299039,33.917071,Sign on Post,132,DeKalb
6709,902680,902680,N PEACHTREE RD @ PERIMETER PARK DR,-84.298577,33.917182,Sign on Post,132,DeKalb
6710,902681,902681,N PEACHTREE RD @ BROOKHURST DR,-84.295208,33.926263,Sign on Post,132,DeKalb
6711,902682,902682,NORTH POINT PKWY @ 7731,-84.305796,34.039656,Sign on Post,140;141,Fulton
6712,902683,902683,TILLY MILL RD@STEPHENS WALK,-84.302981,33.946366,Sign on Post,132,DeKalb
6713,902685,902685,TILLY MILL RD@DARTFORD DR,-84.302193,33.944939,Sign on Post,132,DeKalb
6714,902686,902686,MT VERNON RD @ STRATHAM DR,-84.3147,33.95162,Sign on Post,150,DeKalb
6715,902687,902687,TILLY MILL RD@SANDELL DR,-84.305862,33.952854,Sign on Post,132,DeKalb
6716,902688,902688,MT VERNON RD @ CEDAR CHASE,-84.30397,33.956406,Sign on Post,132;150,DeKalb
6717,902689,902689,JETT FERRY RD @ MT VERNON RD,-84.302457,33.958252,Sign on Post,132;150,DeKalb
6718,902690,902690,MT VERNON RD @ JETT FERRY RD,-84.30187,33.957981,Shelter,132;132;150;150,DeKalb
6719,902692,902692,ROSWELL RD@HUNTINGTON PLACE DR,-84.351526,33.992441,Sign on Post,87,Fulton
6720,902694,902694,ATLANTA ST @ SLOAN ST,-84.362834,34.015363,Sign on Movable Pedestal,85,Fulton
6721,902695,902695,DUNWOODY PL @ ROSWELL RD,-84.349492,33.995545,Shelter,85;87,Fulton
6722,902696,902696,ROSWELL RD NE @ GLENRIDGE DR NE,-84.378606,33.902783,Sign on Post,5,Fulton
6723,902697,902697,ROSWELL RD NE @ 5600,-84.378732,33.905641,Sign Strapped to Pole,5,Fulton
6724,902698,902698,ROSWELL RD NE @ 5630,-84.378718,33.907231,Shelter,5,Fulton
6725,902699,902699,ROSWELL RD NE @ LAKE PLACID DR NE,-84.378898,33.909097,Shelter,5,Fulton
6726,902700,902700,ROSWELL RD NE @ HILDERBRAND DR NE,-84.379284,33.922681,Shelter,5;87,Fulton
6727,902702,902702,ROSWELL RD NE @ SANDY SPRINGS CIR NE,-84.379415,33.927011,Shelter,87,Fulton
6728,902703,902703,HAMMOND DR NE @ ROSWELL RD,-84.378784,33.91918,Bench,87,Fulton
6729,902704,902704,HAMMOND DR @ CONCOURSE PKWY,-84.352732,33.918972,Shelter,5;87,Fulton
6730,902705,902705,S MAIN ST @ MAXWELL RD,-84.301615,34.0678,Sign on Post,185,Fulton
6731,902706,902706,S MAIN ST @ JANIS LN,-84.29787,34.069839,Sign on Post,185,Fulton
6732,902707,902707,HAYNES BRIDGE RD@11385,-84.286369,34.056886,Sign on Post,141,Fulton
6733,902708,902708,HAYNES BRIDGE RD @ RAINWATER DR,-84.291553,34.063717,Sign on Post,141,Fulton
6734,902709,902709,HAYNES BRIDGE RD @ WOODHAVEN WAY,-84.291782,34.063449,Sign on Post,141,Fulton
6735,902710,902710,HAYNES BRIDGE RD @ RAINWATER BLVD,-84.29047,34.061653,Shelter,141,Fulton
6736,902711,902711,ALPHARETTA HWY @ ROSEMONT PKWY,-84.326815,34.058564,Simme Seat,185,Fulton
6737,902713,902713,ROSWELL RD @ NORTHRIDGE RD,-84.350434,33.981056,Shelter,87,Fulton
6738,902719,902719,MAIN ST@PARK ST,-84.664778,33.524877,Sign on Post,180,Fulton
6739,902720,902720,ALPHARETTA ST@THOMAS DR,-84.353944,34.030607,Sign on Post,85,Fulton
6740,902721,902721,MANSELL RD@901,-84.335055,34.042802,Sign on Post,85,Fulton
